Ad name,Text,By Day,Cost,CPC (destination),CPM,Impressions,Clicks (destination),CTR (destination),Reach,"Cost per 1,000 people reached",Video views at 25%,Video views at 50%,Conversions,Repeat Impact
señora gorro rosa gorro rosa,No Text,2025-03-11,0.7240056969912765,0.9897682417120567,0.9577760757222951,0.28758334049175016,0.14595660749506906,0.006800845510522623,0.2820162090072838,0.956409613592279,0.1197229794444854,0.10621500045901036,0.08823529411764706,0.28882118717133626
necesitas dinero hoy?,¿Necesitas dinero hoy? Resuelve hoy mismo ,2025-04-20,0.7253978992344667,0.9939733531296397,0.9108417783934301,0.13682708128217158,0.24654832347140043,0.024144091940701915,0.12484355230311528,0.9010375159017113,0.036285272231636335,0.0508583493986964,0.17647058823529413,0.14909392461547574
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-12,0.7267473740430834,0.9961259492544986,0.972128226974042,0.4272980170083984,0.3816568047337278,0.011968825385043336,0.4214957425708717,0.9713932272173911,0.3247623959331025,0.3978701918663361,0.29411764705882354,0.42604787384576903
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-06-26,0.7273384368880185,0.9959457596451404,0.9646779293215867,0.33841030283407225,0.36390532544378706,0.014409559512652268,0.33577266354341206,0.9639661221522695,0.2860826641125765,0.3651886532635637,0.32843137254901966,0.33497120592861707
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-07-24,0.7273918461812355,0.9948065220364147,0.9579851656858531,0.28544242320119995,0.2840236686390533,0.013333333333333069,0.27711931060424716,0.956179486551808,0.22651587710896637,0.2903699623611493,0.2303921568627451,0.2901706583476481
_001,"¡Aprovecha! Con beloz siempre, tu primer préstamo te lo damos con el 0% de interés 🫶🏻😮‍💨",2025-03-25,0.7284600320455759,0.9957432545574297,0.9673459041594793,0.36390307723821663,0.3451676528599606,0.01271017176889258,0.3631296378620525,0.9668809590917724,0.38392396669859286,0.15386027724226567,0.4607843137254902,0.35762420939706857
qué harías 4 (target),🫰 ¿Qué harías con un préstamo de $750? 🫰,2024-12-20,0.7324158803631833,0.990881014911783,0.9472438827478469,0.22397695210027949,0.1587771203155819,0.00949908549176938,0.2246417946175153,0.9467712099957915,0.15129300817800048,0.15826677682915632,0.1127450980392157,0.218685147524368
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-10-29,0.7333131564892291,0.9937468650838972,0.9369163220368059,0.18713202984068666,0.23076923076923078,0.016524256761528133,0.18157507779639573,0.934181838498086,0.12057024976055405,0.15734875608188742,0.3627450980392157,0.19035744137527064
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-09-02,0.7336264910094357,0.9946660057757606,0.9616438097140764,0.3049815973621784,0.2702169625246549,0.011872522044326846,0.30083780733850835,0.9606371688981041,0.22065866057614386,0.2711833287432296,0.3382352941176471,0.3040923779624985
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-09-05,0.7338508100409471,0.9939906022212639,0.9527289447566777,0.24820103477669042,0.23964497041420119,0.01293791928442098,0.2407687309783538,0.9506601394129144,0.18319457746997717,0.23932800881299918,0.25980392156862747,0.25255645283366573
señora gorro rosa gorro rosa,No Text,2025-02-25,0.7370162008189425,0.98756106630595,0.959029499189945,0.28225087057362047,0.1143984220907298,0.005431093007467557,0.29152959682659096,0.959882297846428,0.1182494658513225,0.09841182410722481,0.12745098039215685,0.2650226074594744
ugc 2 disclaimer v2,Conoce a los usuarios de beloz! Testimonios reales donde nos cuentan su experiencia con la plataforma 💛,2025-02-06,0.7372084742745237,0.9897009901874323,0.9631329833413639,0.312778765272207,0.13806706114398423,0.005915034750828934,0.28318571965940564,0.9587075766387416,0.02943343402342887,0.03470118424676397,0.25,0.3435715178918132
